_id,Version_UID,accessories_package,city_id,city_name,cow_cess,engine_protect,ex_showroom_price,extended_warranty,fastag,five_year_extended_warranty,four_year_extended_warranty,four_year_rsa,genuine_accessories,hypothecation_charges,insurance,mcd,model_id,one_year_extended_warranty,one_year_rsa,paint_protection,registeration_charges,road_safety_tax_cess,rsa,rti,rto,rto_bh_series,rto_corporate,second_year_extended_warranty,shield_of_trust,state,tax_collected_at_source_tcs,three_m_protection,three_year_extended_warranty,two_year_rsa,brand,model_name,version_name
6434e94daf924b64c96cbb25,218,,381,Ajmer,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,48712,54801,,,RAJASTHAN,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb29,218,,222,Alirajpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb24,218,9990,104,Ahmedabad,,,608900,,500,,,,,1500,42534,,26,,1360,,,,,,32321,48712,56642,,5499,GUJARAT,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb2d,218,,105,Amreli,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,48712,56642,,,GUJARAT,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb28,218,,454,Aligarh,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb3c,218,,225,Balaghat,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb3d,218,9500,333,Balangir,,,608900,,500,,4800,,,1500,31717,,26,,,,,,,,50952,48712,48712,,3999,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb40,218,,107,Banaskantha,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,48712,56642,,,GUJARAT,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb42,218,9500,186,Bangalore,,,608900,,500,,5891,,,2662,38119,,26,,,,,1000,,,94623,48712,85246,,9999,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb4a,218,,334,Bargarh,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb58,218,,50,Bhagalpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb59,218,,273,Bhandara,,,608900,,500,,,,,1500,35804,,26,,,,,1439,,,71979,48712,121780,,,MAHARASHTRA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb60,218,,51,Bhojpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb62,218,,189,Bidar,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb2c,218,,382,Alwar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,48712,54801,,,RAJASTHAN,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb65,218,,388,Bikaner,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,48712,54801,,,RAJASTHAN,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb66,218,,142,Bilaspur (HP),,,608900,,500,,,,,1500,35804,,26,,,,,,,,23267,,48712,,,HIMACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb35,218,,224,Ashok Nagar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb68,218,,300,Bishnupur,,,1217800,,1000,,,,,3000,71608,,26,,,,,,,,70890,48712,82202,,,MANIPUR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb41,218,,462,Banda,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb6a,218,,336,Boudh,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb74,218,,516,Champawat,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,UTTARAKHAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb43,218,,48,Banka,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb51,218,,360,Bathinda,,,608900,,500,,,,,1500,35804,,26,,,,,,,,47481,48712,42481,,,PUNJAB,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb81,218,,192,Chitradurga,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb83,218,,1,Chittoor,,,608900,,500,,,,,1500,35804,,26,,,,,,,,90246,48712,85246,,,ANDHRA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb55,218,,188,Bellary,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb85,218,,303,Churachandpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,5000,,48712,,,MANIPUR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb5c,218,,109,Bhavnagar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,48712,56642,,,GUJARAT,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb8e,218,,233,Damoh,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb69,218,,27,Bongaigaon,,,608900,,500,,5664,,,1500,37089,,26,,,3894,,,,,31854,,48712,,,ASSAM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb91,218,,29,Darrang,,,608900,,500,,,,,1500,35804,,26,,,,,,,,41534,,48712,,,ASSAM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb6b,218,,467,Budaun,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb96,218,,167,Deoghar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,,48712,,,JHARKHAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb92,218,,234,Datia,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb9a,218,,84,Dhamtari,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,48712,60890,,,CHATTISGARH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb93,218,,392,Dausa,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,48712,54801,,,RAJASTHAN,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbb0,218,12999,2,East Godavari,,,608900,,500,,,,,1500,44292,,26,5891,1360,,2600,,,,85250,48712,85246,,,ANDHRA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbb6,218,,209,Ernakulam,,,608900,,500,,,,,1500,35804,,26,,,,,,,,71979,48712,66979,,,KERALA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbb9,218,,472,Etawah,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbbe,218,,127,Fatehabad,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,HARYANA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbd8,218,,238,Guna,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbc0,218,,475,Fatehpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbe4,218,,198,Haveri,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbe9,218,,366,Hoshiarpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,47481,48712,42481,,,PUNJAB,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbcb,218,,477,Gautam Buddha Nagar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbd4,218,,56,Gopalganj,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbef,218,,310,Jaintia Hills,,,608900,,500,,,,,1500,35804,,26,,,,,,,,14000,,48712,,,MEGHALAYA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbf6,218,,532,Jalpaiguri,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,48712,33490,,,WEST BENGAL,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbda,218,,365,Gurdaspur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,47481,48712,42481,,,PUNJAB,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc00,218,,130,Jhajjar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,HARYANA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbe3,218,,483,Hathras,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc03,218,9500,340,Jharsuguda,,,608900,,500,,4800,,,1500,31717,,26,,,,,,,,50952,48712,48712,,3999,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc06,218,,36,Jorhat,,,608900,,500,,,,,1500,35804,,26,,,,,,,,41534,,48712,,,ASSAM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbe8,218,,241,Hoshangabad,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc09,218,,132,Kaithal,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,HARYANA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbff,218,,244,Jhabua,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc0d,218,,144,Kangra,,,608900,,500,,,,,1500,35804,,26,,,,,,,,23267,,48712,,,HIMACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc04,218,,131,Jind,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,HARYANA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc1a,218,6260,133,Karnal,,,608900,,600,,,,,1500,36300,,26,,,,,,,,50362,48712,48712,,3999,HARYANA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc0a,218,,341,Kalahandi,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc0c,218,,342,Kandhamal,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc1b,218,,423,Karur,,,608900,,500,,,,,1500,35804,,26,,,,,1500,,,65890,48712,60890,,,TAMIL NADU,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc2e,218,,200,Kolar,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc11,218,,488,Kanpur Dehat,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc17,218,,38,Karbi Anglong,,,608900,,500,,,,,1500,35804,,26,,,,,,,,41534,,48712,,,ASSAM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc33,218,,201,Koppal,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc1c,218,,156,Kathua,,,608900,,500,,,,,1500,35804,,26,,,,,,,,47623,,48712,,,JAMMU & KASHMIR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc35,218,,91,Korba,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,48712,60890,,,CHATTISGARH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc4a,218,,177,Lohardaga,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,,48712,,,JHARKHAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc1d,218,,60,Katihar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc28,218,,145,Kinnaur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,23267,,48712,,,HIMACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc59,218,,495,Mainpuri,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc5b,218,,534,Malda,,,608900,,500,6963,,,,1500,40346,,26,,,,,,,,44990,48712,33490,,,WEST BENGAL,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc29,218,,322,Kiphire,,,608900,,500,,,,,1500,35804,,26,,,,,,,,26616,,48712,,,NAGALAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc60,218,,370,Mansa,,,608900,,500,,,,,1500,35804,,26,,,,,,,,47481,48712,42481,,,PUNJAB,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc30,218,3000,282,Kolhapur,,,608900,,300,,,,,1500,42271,,26,,,,,1460,,,73019,48712,121780,9849,9999,MAHARASHTRA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc65,218,3550,498,Meerut,,,608900,,500,,,,,1500,31448,,26,,,7550,,,,,53162,48712,48712,9471,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc3a,218,,4,Krishna,,,608900,,500,,,,,1500,35804,,26,,,,,,,,90246,48712,85246,,,ANDHRA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc73,218,,347,Nabarangapur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc3f,218,10000,5,Kurnool,,,608900,11828,500,,,,,1500,40750,,26,,,,,,,,87785,48712,85246,,,ANDHRA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc74,218,,536,Nadia,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,48712,33490,,,WEST BENGAL,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc41,218,,16,Kurung Kumey,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,,48712,,,ARUNACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc50,218,14000,369,Ludhiana,1000,,608900,4536,600,,,,,1500,36084,,26,,,,,,,,54702,48712,42481,,,PUNJAB,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc75,218,,41,Nagaon,,,608900,,500,,,,,1500,35804,,26,,,,,,,,41534,,48712,,,ASSAM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc7b,218,,42,Nalbari,,,608900,,500,,,,,1500,35804,,26,,,,,,,,41534,,48712,,,ASSAM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc56,218,,356,Mahe,,,608900,,500,,,,,1500,35804,,26,,,,,,,,71979,48712,66979,,,PONDICHERRY,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc58,218,,494,Mahoba,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc7e,218,,286,Nanded,,,608900,,500,,,,,1500,35804,,26,,,,,1439,,,71979,48712,121780,,,MAHARASHTRA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc89,218,8404,428,Nilgiris,,,608900,,500,,5891,,,1500,38387,,26,,,,,1500,,,63990,48712,60890,,,TAMIL NADU,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc5a,218,,215,Malappuram,,,608900,,500,,,,,1500,35804,,26,,,,,,,,71979,48712,66979,,,KERALA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc5e,218,,248,Mandla,,,608900,,500,,,,,1500,36372,,26,,,,,,,,58462,,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc8d,218,,412,North Sikkim,,,608900,,500,,,,,1500,35804,,26,,,,,,,,6800,48712,1800,,,SIKKIM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc8f,218,,349,Nuapada,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc69,218,,325,Mokokchung,,,608900,,500,,,,,1500,35804,,26,,,,,,,,26616,,48712,,,NAGALAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc6b,218,,500,Moradabad,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbca3,218,,357,Pondicherry,,,608900,,500,,,,,1500,35804,,26,,,,,,,,29356,,48712,,,PONDICHERRY,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbca5,218,,118,Porbandar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,48712,56642,,,GUJARAT,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc6c,218,,249,Morena,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbca7,218,,430,Pudukkottai,,,608900,,500,,,,,1500,35804,,26,,,,,1500,,,65890,48712,60890,,,TAMIL NADU,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc72,218,,203,Mysore,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcb8,218,,351,Rayagada,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc7a,218,,67,Nalanda,,,608900,,700,,,,,1500,39415,,26,,,,,,,,63300,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc80,218,,94,Narayanpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,48712,60890,,,CHATTISGARH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcc9,218,,72,Samastipur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcdd,218,,262,Sheopur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc84,218,,68,Nawada,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbc92,218,,216,Palakkad,,,608900,,500,,,,,1500,35804,,26,,,,,,,,71979,48712,66979,,,KERALA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbce6,218,,183,Simdega,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,,48712,,,JHARKHAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcea,218,,140,Sirsa,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,HARYANA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcb3,218,,431,Ramanathapuram,,,608900,,500,,,,,1500,35804,,26,,,,,1500,,,65890,48712,60890,,,TAMIL NADU,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcc3,218,,256,Sagar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcf4,218,,312,South Garo Hills,,,608900,,500,,,,,1500,35804,,26,,,,,,,,14000,,48712,,,MEGHALAYA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcfa,218,,510,Sultanpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbccc,218,,379,Sangrur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,47481,48712,42481,,,PUNJAB,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcd3,218,,258,Sehore,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbd11,218,,329,Tuensang,,,608900,,500,,,,,1500,35804,,26,,,,,,,,26616,,48712,,,NAGALAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbd14,218,,410,Udaipur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,48712,54801,,,RAJASTHAN,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcd7,218,,320,Serchhip,,,608900,,500,,,,,1500,35804,,26,,,,,,,,30878,,48712,,,MIZORAM,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbce4,218,,264,Sidhi,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbce7,218,,265,Singrauli,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,MADHYA PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbce8,218,,149,Sirmaur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,23267,,48712,,,HIMACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbceb,218,,76,Sitamarhi,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcec,218,,508,Sitapur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcf0,218,1600,353,Sonapur,,,608900,,500,,,,,1500,30802,,26,,,,,,,,31509,,48712,9471,9999,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcf2,218,,141,Sonipat,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,HARYANA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcf7,218,,451,South Tripura,,,608900,,500,,,,,1500,35804,,26,,,,,,,,29356,48712,24356,,,TRIPURA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbcfe,218,,98,Surguja,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,48712,60890,,,CHATTISGARH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbd05,218,,433,Thanjavur,,,608900,,500,,,,,1500,35804,,26,,,,,1500,,,65890,48712,60890,,,TAMIL NADU,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbd08,218,,306,Thoubal,,,608900,,500,,,,,1500,35804,,26,,,,,,,,5000,,48712,,,MANIPUR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbd0c,218,,21,Tirap,,,608900,,500,,,,,1500,35804,,26,,,,,,,,65890,,48712,,,ARUNACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbd0f,218,,437,Tiruvannamalai,,,608900,,500,,,,,1500,35804,,26,,,,,1500,,,65890,48712,60890,,,TAMIL NADU,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb2b,218,,513,Almora,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,UTTARAKHAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb3a,218,,514,Bageshwar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,UTTARAKHAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb3e,218,,459,Ballia,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb5a,218,,386,Bharatpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,48712,54801,,,RAJASTHAN,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb5b,218,,108,Bharuch,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,48712,56642,,,GUJARAT,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb64,218,,466,Bijnor,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb72,218,,143,Chamba,,,608900,,500,,,,,1500,35804,,26,,,,,,,,23267,,48712,,,HIMACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb7a,218,,275,Chandrapur,,,608900,,300,,5664,1360,,1500,30787,,26,,,,,1383,,2730,71979,48712,125066,,3999,MAHARASHTRA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb7b,218,,12,Changlang,,,608900,,500,,,,,1500,35804,,26,,,,,,,,41534,,48712,,,ARUNACHAL PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbb80,218,,191,Chikkaballapur,,,608900,,500,,,,,1500,35804,,26,,,,,1000,,,90246,48712,85246,,,KARNATAKA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbba0,218,,338,Dhenkanal,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,ODISHA,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbae,218,,54,East Champaran,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbc2,218,,476,Firozabad,,,608900,,500,,,,,1500,35804,,26,,,,,,,,53712,48712,48712,,,UTTAR PRADESH,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbc3,218,,364,Firozpur,,,608900,,500,,,,,1500,35804,,26,,,,,,,,47481,48712,42481,,,PUNJAB,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbc7,218,,395,Ganganagar,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,48712,54801,,,RAJASTHAN,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbc9,218,,171,Garhwa,,,608900,,500,,,,,1500,35804,,26,,,,,,,,33321,,48712,,,JHARKHAND,,,,,Hyundai,Aura,E
6434e94daf924b64c96cbbcc,218,,55,Gaya,,,608900,,500,,,,,1500,35804,,26,,,,,,,,59801,,48712,,,BIHAR,,,,,Hyundai,Aura,E
